time_s,Ecell_V,I_mA,EnergyCharge_W_h,QCharge_mA_h,EnergyDischarge_W_h,QDischarge_mA_h,Temperature__C,cycleNumber,Ns,Clase
4950.000235,4.1635523,1488.7347,7.933485033,2047.172004,0,0,37.430119,0,0,VAH30
4980.000237,4.1657181,1488.1439,7.98517093,2059.579444,0,0,37.335308,0,0,VAH30
5010.000238,4.1678448,1488.5378,8.03688302,2071.986837,0,0,37.38271,0,0,VAH30
5040.000239,4.1702075,1488.5378,8.088624496,2084.394248,0,0,37.319504,0,0,VAH30
5070.000241,4.1725702,1488.5378,8.140395949,2096.801817,0,0,37.501228,0,0,VAH30
5100.000242,4.1751299,1488.3408,8.192199203,2109.209396,0,0,37.603943,0,0,VAH30
5130.000244,4.1778865,1487.3562,8.244036253,2121.616878,0,0,37.619743,0,0,VAH30
5160.000245,4.1806431,1488.7347,8.295906067,2134.024015,0,0,37.556538,0,0,VAH30
5190.000247,4.1837149,1488.1439,8.347815737,2146.43157,0,0,37.517029,0,0,VAH30
5220.000248,4.1870227,1488.5378,8.399765914,2158.838996,0,0,37.564438,0,0,VAH30
5250.000249,4.190567,1488.9318,8.451761468,2171.246757,0,0,37.564438,0,0,VAH30
5280.000251,4.1943474,1487.1592,8.503801947,2183.654046,0,0,37.698757,0,0,VAH30
5310.000252,4.1983643,1489.5226,8.555892369,2196.061359,0,0,37.722458,0,0,VAH30
5320.488253,4.199861,1487.5531,8.574109951,2200.399023,0,0,37.501228,0,0,VAH30
5350.488254,4.1995459,1326.2543,8.62282802,2211.999817,0,0,37.659248,0,1,VAH30
5380.488256,4.1995459,1227.1906,8.667523025,2222.642636,0,0,37.588139,0,1,VAH30
5410.488257,4.1994672,1136.3984,8.708914966,2232.49911,0,0,37.659248,0,1,VAH30
5440.488258,4.1994276,1054.8629,8.747271531,2241.63287,0,0,37.627644,0,1,VAH30
5470.48826,4.1995063,974.90295,8.782774117,2250.086861,0,0,37.746162,0,1,VAH30
5500.488261,4.199585,899.86658,8.815575381,2257.897458,0,0,37.548637,0,1,VAH30
5530.488263,4.199585,829.75391,8.845828997,2265.101411,0,0,37.501228,0,1,VAH30
5560.488264,4.1995459,760.23199,8.873689967,2271.735693,0,0,37.374809,0,1,VAH30
5590.488266,4.1995063,702.72382,8.899306426,2277.835567,0,0,37.374809,0,1,VAH30
5620.488267,4.199585,643.83698,8.922832323,2283.437525,0,0,37.351109,0,1,VAH30
5650.488268,4.199585,590.66162,8.944422789,2288.57862,0,0,37.232594,0,1,VAH30
5680.48827,4.1995459,541.81903,8.964225816,2293.294136,0,0,37.264194,0,1,VAH30
5710.488271,4.199585,496.91541,8.9823784,2297.616607,0,0,37.121975,0,1,VAH30
5740.488273,4.1996245,455.55676,8.999009772,2301.576812,0,0,37.169384,0,1,VAH30
5770.488274,4.1996641,417.15234,9.014247149,2305.205049,0,0,37.137779,0,1,VAH30
5800.488276,4.1995459,381.50516,9.028216557,2308.531458,0,0,36.900749,0,1,VAH30
5830.488277,4.1996245,350.38773,9.041024694,2311.581287,0,0,36.750629,0,1,VAH30
5860.488278,4.1995459,323.2092,9.05277512,2314.37931,0,0,36.68742,0,1,VAH30
5890.48828,4.1995459,296.2276,9.063563653,2316.948286,0,0,36.813835,0,1,VAH30
5920.488281,4.1995459,271.01855,9.073476598,2319.308766,0,0,36.75853,0,1,VAH30
5950.488283,4.1995459,249.35451,9.082594151,2321.479847,0,0,36.734825,0,1,VAH30
5980.488284,4.1995459,230.44772,9.090984875,2323.477855,0,0,36.70322,0,1,VAH30
6010.488285,4.1995063,212.52563,9.098712079,2325.317881,0,0,36.671619,0,1,VAH30
6040.488287,4.1995459,195.19441,9.10583733,2327.014553,0,0,36.884945,0,1,VAH30
6070.488288,4.199585,180.22652,9.112417869,2328.581503,0,0,36.640015,0,1,VAH30
6100.48829,4.1995459,166.44032,9.118502888,2330.030474,0,0,36.766434,0,1,VAH30
6130.488291,4.1995459,154.82051,9.124137599,2331.372217,0,0,36.489895,0,1,VAH30
6160.488293,4.1994672,141.62514,9.129359954,2332.615792,0,0,36.45829,0,1,VAH30
6190.488294,4.1994672,133.55035,9.1342074,2333.770092,0,0,36.45829,0,1,VAH30
6220.488295,4.1995459,124.49085,9.138711171,2334.842535,0,0,36.69532,0,1,VAH30
6250.488297,4.199585,115.82523,9.14290088,2335.840183,0,0,36.69532,0,1,VAH30
6280.488298,4.1995459,107.35657,9.146804056,2336.769611,0,0,36.513599,0,1,VAH30
6310.4883,4.1995063,100.26651,9.150438524,2337.635063,0,0,36.30817,0,1,VAH30
6340.488301,4.1997032,95.53981,9.15383408,2338.443585,0,0,36.276566,0,1,VAH30
6370.488303,4.1995459,88.252815,9.157007099,2339.199148,0,0,36.402981,0,1,VAH30
6400.488304,4.1995063,81.950554,9.159977944,2339.906575,0,0,36.15015,0,1,VAH30
6430.488305,4.199585,76.436073,9.162760693,2340.5692,0,0,36.205456,0,1,VAH30
6460.488307,4.199585,72.103264,9.165372006,2341.191002,0,0,36.181751,0,1,VAH30
6490.488308,4.1995459,67.179619,9.167821673,2341.77432,0,0,36.237061,0,1,VAH30
6520.48831,4.1995459,63.634586,9.170125286,2342.322858,0,0,36.244961,0,1,VAH30
6520.90231,4.1994672,60.87735,9.170155884,2342.330144,0,0,36.260765,0,1,VAH30
6550.902311,4.1967893,0,9.170155884,2342.330144,0,0,35.921017,0,2,VAH30
6580.902313,4.1960802,0,9.170155884,2342.330144,0,0,35.826206,0,2,VAH30
6610.902314,4.1956077,0,9.170155884,2342.330144,0,0,35.407448,0,2,VAH30
6640.902315,4.1951747,0,9.170155884,2342.330144,0,0,35.162514,0,2,VAH30
6670.902317,4.1947412,0,9.170155884,2342.330144,0,0,35.115112,0,2,VAH30
6700.902318,4.1943474,0,9.170155884,2342.330144,0,0,35.067707,0,2,VAH30
6730.90232,4.1941509,0,9.170155884,2342.330144,0,0,34.878078,0,2,VAH30
6760.902321,4.1937571,0,9.170155884,2342.330144,0,0,35.004494,0,2,VAH30
6790.902323,4.1934419,0,9.170155884,2342.330144,0,0,34.712158,0,2,VAH30
6820.902324,4.1932054,0,9.170155884,2342.330144,0,0,34.799068,0,2,VAH30
6850.902325,4.1929297,0,9.170155884,2342.330144,0,0,34.783268,0,2,VAH30
6880.902327,4.1927724,0,9.170155884,2342.330144,0,0,35.083508,0,2,VAH30
6910.902328,4.1924968,0,9.170155884,2342.330144,0,0,34.767464,0,2,VAH30
